Date,Inverargos t,BCOLOM t,EUR t,TRM t
03/04/2014,21460,27080,1.3767,1963.51
04/04/2014,21200,27000,1.3721,1966.4
07/04/2014,21000,26880,1.3732,1951.85
08/04/2014,20800,26800,1.3742,1937.59
09/04/2014,20800,26380,1.3797,1923.95
10/04/2014,20860,26700,1.3856,1931.09
11/04/2014,20600,26800,1.3887,1920.93
14/04/2014,20800,26900,1.3885,1927.28
15/04/2014,20400,26500,1.3822,1926.47
16/04/2014,21360,26560,1.3819,1932.42
21/04/2014,20780,26600,1.3816,1930.62
22/04/2014,21020,26860,1.3797,1921.75
23/04/2014,21060,26520,1.3805,1929.66
24/04/2014,20960,26400,1.3824,1936.63
25/04/2014,20800,26300,1.3831,1936.07
28/04/2014,21200,26000,1.3837,1942.37
29/04/2014,21380,26980,1.3852,1936.13
30/04/2014,21320,26600,1.3812,1935.14
02/05/2014,21400,26720,1.387,1933.46
06/05/2014,21300,26700,1.3875,1923.07
07/05/2014,21140,26500,1.3928,1918.2
08/05/2014,21500,26700,1.391,1912.97
09/05/2014,21700,26620,1.3841,1902.15
12/05/2014,22200,26660,1.3763,1901.51
13/05/2014,22300,26400,1.3759,1904.85
14/05/2014,22300,26160,1.3704,1919.7
15/05/2014,22200,25400,1.3716,1925.31
16/05/2014,22380,25700,1.3716,1927.8
19/05/2014,22360,25400,1.3695,1925.41
20/05/2014,22000,25040,1.371,1921.16
21/05/2014,22040,25300,1.3702,1920.41
22/05/2014,21500,25580,1.3687,1911.33
23/05/2014,21500,25620,1.3656,1905.8
26/05/2014,21560,25440,1.363,1905.53
27/05/2014,21880,25260,1.3648,1905.53
28/05/2014,21800,25240,1.3633,1917.34
29/05/2014,21600,25340,1.3591,1910.8
30/05/2014,21500,25600,1.3602,1905.96
03/06/2014,21760,26200,1.3635,1900.64
04/06/2014,21860,25920,1.3628,1899.74
05/06/2014,21780,26000,1.36,1897.7
06/06/2014,21720,26160,1.3659,1892.08
09/06/2014,21800,26340,1.3644,1886.09
10/06/2014,21980,26700,1.3594,1883.76
11/06/2014,22200,26600,1.3594,1884.97
12/06/2014,22240,26600,1.3532,1884.63
13/06/2014,22300,26560,1.3554,1877.18
16/06/2014,22700,26980,1.3543,1877.37
17/06/2014,22720,27000,1.3574,1886.62
18/06/2014,22700,26940,1.3546,1899.9
19/06/2014,22700,26940,1.3596,1895.92
20/06/2014,22860,26960,1.3607,1881.34
24/06/2014,22660,26580,1.3607,1884.56
25/06/2014,22640,26560,1.3607,1886.85
26/06/2014,22640,26400,1.363,1880.37
27/06/2014,22600,26540,1.3613,1886.01
01/07/2014,22500,26500,1.365,1881.19
02/07/2014,22480,26300,1.368,1865.42
03/07/2014,22480,26420,1.3659,1856.73
04/07/2014,22500,26500,1.3611,1848.91
07/07/2014,22420,26440,1.3611,1848.91
08/07/2014,22300,26500,1.3605,1849.28
09/07/2014,21980,26400,1.3613,1854.24
10/07/2014,21980,26300,1.3643,1859.94
11/07/2014,22180,26380,1.3643,1858.47
15/07/2014,22300,27280,1.362,1857.93
16/07/2014,22400,27400,1.358,1867.88
17/07/2014,22400,27400,1.358,1868.41
18/07/2014,22400,27500,1.3526,1872.27
21/07/2014,22220,27360,1.3526,1871.87
22/07/2014,22420,27420,1.3524,1861.28
23/07/2014,22400,27700,1.3466,1848.98
24/07/2014,22360,28000,1.3464,1847.85
25/07/2014,22360,28180,1.3447,1846.12
28/07/2014,22420,28880,1.343,1848.56
29/07/2014,22580,28520,1.3439,1850.61
30/07/2014,22700,28780,1.3408,1853.3
31/07/2014,22780,28300,1.3396,1872.43
01/08/2014,22660,28500,1.3398,1878.75
04/08/2014,22800,29020,1.3428,1873.65
05/08/2014,23000,29000,1.3423,1878.68
06/08/2014,23200,28560,1.3376,1892.35
08/08/2014,23460,28640,1.3383,1888.51
11/08/2014,23500,29000,1.3416,1891.59
12/08/2014,23220,29260,1.3387,1881.62
13/08/2014,23500,29340,1.3387,1877.4
14/08/2014,23700,29660,1.3371,1883.33
15/08/2014,23660,29740,1.3365,1877.77
19/08/2014,23780,29700,1.3403,1884.81
20/08/2014,23780,29800,1.3321,1894.27
21/08/2014,23980,29760,1.3259,1912.43
22/08/2014,23880,29360,1.3282,1919.84
25/08/2014,23800,29440,1.3243,1924.4
26/08/2014,23680,29220,1.3193,1932.39
27/08/2014,23740,29000,1.3168,1928.67
28/08/2014,23900,29000,1.3194,1926.92
29/08/2014,23780,29500,1.3182,1935.04
01/09/2014,24100,29500,1.3132,1918.62
03/09/2014,24020,29980,1.3142,1931.49
04/09/2014,23780,29640,1.3151,1924.67
05/09/2014,23300,29440,1.3052,1931.45
08/09/2014,22740,29200,1.2952,1935.25
09/09/2014,22640,28220,1.2895,1942.03
10/09/2014,22720,28680,1.2938,1962.84
12/09/2014,23120,28800,1.2927,1979.97
15/09/2014,23120,28500,1.2965,1994.97
16/09/2014,22600,28520,1.2942,1987.71
17/09/2014,23000,28380,1.296,1978.08
18/09/2014,23200,28400,1.2865,1975.47
19/09/2014,23580,28500,1.2922,1975.42
22/09/2014,23660,28600,1.2922,1966.89
23/09/2014,22980,28480,1.2922,1992.68
24/09/2014,23020,28220,1.2847,1997.91
25/09/2014,22900,27700,1.2781,2007.48
26/09/2014,22700,27860,1.2781,2019.76
29/09/2014,22940,27620,1.2781,2023.89
30/09/2014,22700,27680,1.2687,2028.48
01/10/2014,21620,27820,1.2659,2022
02/10/2014,21800,27080,1.2631,2025.75
03/10/2014,21940,27800,1.2669,2021.49
06/10/2014,22400,28000,1.2514,2026.2
07/10/2014,22200,28120,1.2595,2028.03
08/10/2014,22080,28500,1.2676,2026.9
09/10/2014,21980,28480,1.2672,2040.31
10/10/2014,20780,28220,1.2667,2041.71
14/10/2014,20800,27800,1.2663,2052.96
15/10/2014,20800,27260,1.2658,2049.66
16/10/2014,21500,27340,1.2658,2057.7
17/10/2014,21500,27980,1.2809,2074.4
20/10/2014,21440,28000,1.276,2064.43
22/10/2014,21700,27500,1.2718,2048.44
23/10/2014,21960,27600,1.2645,2049.9
24/10/2014,21800,27500,1.265,2053.39
27/10/2014,21880,27180,1.2669,2065.38
29/10/2014,21400,27500,1.2734,2055.43
30/10/2014,21980,27800,1.2633,2044.55
31/10/2014,22380,28200,1.2614,2050.52
04/11/2014,22600,28000,1.2528,2061.92
05/11/2014,22600,28200,1.2544,2076.99
06/11/2014,22580,28800,1.2486,2081.24
07/11/2014,22700,28600,1.2375,2086.86
10/11/2014,22300,29000,1.2458,2103.25
11/11/2014,21240,29000,1.24,2103.12
12/11/2014,21280,29200,1.2475,2103.12
13/11/2014,20940,29200,1.2438,2115.59
18/11/2014,20220,28740,1.248,2160.47
19/11/2014,19980,29040,1.2538,2158.58
20/11/2014,19520,29100,1.2538,2156.73
21/11/2014,20100,28240,1.2553,2156.93
24/11/2014,19740,29000,1.239,2142.02
25/11/2014,20200,28800,1.239,2158.12
26/11/2014,19660,28660,1.2475,2162.15
27/11/2014,19500,28040,1.2508,2165.15
28/11/2014,20160,27600,1.2467,2165.15
01/12/2014,19820,27780,1.2446,2206.19
02/12/2014,19800,28060,1.2473,2252.36
03/12/2014,19760,28420,1.2382,2293.47
04/12/2014,19980,27520,1.232,2286.03
05/12/2014,19820,27840,1.232,2284.24
09/12/2014,19500,27600,1.229,2304.12
10/12/2014,19560,27400,1.2373,2350.01
11/12/2014,19100,26300,1.2442,2381.96
12/12/2014,18500,25480,1.2395,2423.56
16/12/2014,18000,25800,1.2436,2414.39
17/12/2014,19000,26700,1.2516,2446.35
18/12/2014,19500,27300,1.2346,2412.79
19/12/2014,19940,27140,1.2346,2334.98
22/12/2014,20660,27720,1.2228,2297.14
23/12/2014,21380,28300,1.2225,2316.93
24/12/2014,21220,28000,1.2171,2342.57
26/12/2014,20800,28000,1.2176,2346.9
29/12/2014,20220,27500,1.218,2358.46
30/12/2014,20500,27640,1.2155,2378.56
31/12/2014,19933,27513,1.2157,2392.46
02/01/2015,19367,27387,1.2157,2392.46
05/01/2015,18800,27260,1.2005,2383.37
06/01/2015,18980,27460,1.1936,2412.82
08/01/2015,19100,26600,1.1899,2434.31
09/01/2015,18820,26700,1.1792,2405.03
13/01/2015,18800,27000,1.1841,2406.71
14/01/2015,18520,26200,1.1773,2442.03
15/01/2015,18440,26520,1.179,2438.79
16/01/2015,18060,26400,1.1614,2398.91
19/01/2015,18100,26500,1.1569,2383.91
20/01/2015,18100,26500,1.1608,2383.91
21/01/2015,18480,26480,1.1555,2373.44
22/01/2015,19000,26900,1.1597,2361.54
23/01/2015,19400,27020,1.1339,2370.75
26/01/2015,19280,27520,1.122,2386.5
27/01/2015,19300,27480,1.125,2386.28
28/01/2015,18720,27340,1.1375,2381.11
29/01/2015,19200,27460,1.1284,2362.42
30/01/2015,18520,27460,1.1288,2397.35
02/02/2015,18900,26680,1.1291,2441.1
03/02/2015,19280,26960,1.1339,2407.29
04/02/2015,19200,26800,1.1485,2374.72
05/02/2015,19500,26900,1.1445,2381.91
06/02/2015,19880,26980,1.1406,2384.53
09/02/2015,19600,26700,1.1366,2384.76
10/02/2015,19440,26320,1.1326,2371.31
11/02/2015,18740,26280,1.1312,2380.79
12/02/2015,19000,25600,1.1317,2416.61
13/02/2015,19000,25760,1.1317,2401.03
16/02/2015,19100,25440,1.1317,2376.23
17/02/2015,19000,25440,1.1347,2376.23
18/02/2015,18910,25470,1.1414,2416.37
19/02/2015,18820,25500,1.1395,2429.71
20/02/2015,18360,25380,1.1364,2445.16
23/02/2015,18380,25460,1.1377,2455.54
24/02/2015,18020,25200,1.133,2489.81
25/02/2015,18200,24800,1.1343,2500.59
27/02/2015,19000,25080,1.1198,2484.58
02/03/2015,18200,24440,1.1193,2496.99
03/03/2015,17440,24460,1.1182,2522.03
04/03/2015,17320,24340,1.1182,2555.08
05/03/2015,17220,24000,1.1077,2565.9
06/03/2015,16840,23300,1.1027,2543.47
09/03/2015,16380,23000,1.0847,2565.61
10/03/2015,16380,22860,1.0853,2592.86
11/03/2015,16000,22300,1.07,2618.79
12/03/2015,16200,23400,1.0547,2633.65
13/03/2015,16140,23860,1.0635,2610.08
16/03/2015,16020,24680,1.0496,2661.52
17/03/2015,16060,24700,1.057,2675.08
18/03/2015,16640,25100,1.06,2677.97
19/03/2015,16860,25300,1.063,2651.49
20/03/2015,17500,25100,1.066,2613.38
24/03/2015,17360,23360,1.0821,2587.71
25/03/2015,17200,24480,1.0924,2526.79
26/03/2015,16900,23980,1.0924,2535.55
27/03/2015,16820,23800,1.0885,2551.3
30/03/2015,16900,23880,1.0891,2556.85
31/03/2015,16640,24500,1.0835,2576.05
01/04/2015,17280,24400,1.0835,2598.36
06/04/2015,17520,25260,1.0763,2576.41
07/04/2015,18000,25000,1.0763,2522.71
08/04/2015,17420,24800,1.0763,2518.05
09/04/2015,17720,25040,1.0815,2490.9
10/04/2015,17700,24980,1.0815,2494.77
13/04/2015,17800,25380,1.0603,2516.08
14/04/2015,17360,25560,1.0567,2537.33
15/04/2015,17600,25400,1.0567,2550.83
16/04/2015,17960,25240,1.0685,2534.63
17/04/2015,18000,25220,1.0685,2493.93
20/04/2015,17740,25100,1.0807,2495.01
21/04/2015,17400,24900,1.0738,2487.07
22/04/2015,17500,25500,1.0737,2469.03
23/04/2015,17620,25960,1.0726,2488.5
24/04/2015,17600,26500,1.0726,2471.21
27/04/2015,18140,26600,1.0825,2461.17
28/04/2015,18700,26920,1.089,2419.81
29/04/2015,18660,26400,1.0982,2393.42
30/04/2015,18700,25200,1.1128,2388.06
04/05/2015,18660,25960,1.1223,2393.58
05/05/2015,18900,26200,1.1148,2408.17
06/05/2015,18460,25960,1.1148,2386.72
07/05/2015,18000,25760,1.1148,2362.41
08/05/2015,17840,25680,1.1148,2369.23
11/05/2015,17440,26000,1.1148,2360.58
12/05/2015,17400,25980,1.1148,2381.53
13/05/2015,16800,26040,1.1148,2386.77
14/05/2015,16820,26140,1.1148,2377.87
15/05/2015,16880,26180,1.1148,2389.49
19/05/2015,17260,26580,1.1148,2417.01
20/05/2015,17100,26660,1.1148,2475.45
21/05/2015,17020,26020,1.1148,2503.37
22/05/2015,17020,25900,1.1148,2489.39
25/05/2015,16820,25700,1.1148,2500.22
26/05/2015,16720,25200,1.1148,2500.22
27/05/2015,16880,24880,1.1148,2542.53
28/05/2015,16520,24540,1.1148,2548.13
29/05/2015,16260,24600,1.1148,2549.97
01/06/2015,16300,24240,1.1148,2533.79
02/06/2015,16360,24800,1.1148,2549.29
03/06/2015,16580,24580,1.1148,2554.44
04/06/2015,16840,24400,1.1148,2571.92
05/06/2015,17100,24760,1.1238,2588.56
09/06/2015,17100,24120,1.1115,2623.66
10/06/2015,17000,24740,1.1282,2569.17
11/06/2015,17200,25300,1.1325,2523
12/06/2015,17380,25300,1.1259,2538.55
16/06/2015,17300,26200,1.1259,2535.91
17/06/2015,17140,26100,1.1249,2531.72
18/06/2015,17260,26380,1.1338,2550.43
19/06/2015,17000,26240,1.1361,2528.85
22/06/2015,17120,26360,1.1353,2548.2
23/06/2015,17320,26460,1.1342,2537.68
24/06/2015,17380,26240,1.1342,2550.74
25/06/2015,17100,26060,1.1206,2566.66
26/06/2015,17200,26460,1.1206,2556.21
30/06/2015,16950,26380,1.1173,2585.11
01/07/2015,16700,26300,1.1173,2598.68
02/07/2015,16740,26100,1.1053,2626.8
03/07/2015,16660,26100,1.1084,2623.91
06/07/2015,17100,25740,1.1084,2642.97
07/07/2015,16860,25600,1.1057,2665.41
08/07/2015,16780,25420,1.1012,2690.15
09/07/2015,16780,25680,1.1012,2690.79
10/07/2015,16720,26500,1.1038,2670.79
13/07/2015,16760,26400,1.1162,2667.37
14/07/2015,16800,26500,1.1002,2693.54
15/07/2015,16760,26300,1.1002,2688.2
16/07/2015,16860,26380,1.0951,2713.04
17/07/2015,16760,26120,1.0875,2727.23
21/07/2015,16900,25500,1.083,2751.88
22/07/2015,17000,25420,1.0939,2765.1
23/07/2015,16980,25780,1.0929,2790.26
24/07/2015,17000,25780,1.0929,2807.36
27/07/2015,16960,25820,1.0984,2857.46
28/07/2015,16920,26300,1.0984,2854.13
29/07/2015,17120,26400,1.1061,2855.44
30/07/2015,17300,26480,1.0985,2855.32
31/07/2015,17400,26020,1.0985,2866.04
03/08/2015,16980,26260,1.0985,2862.51
04/08/2015,16980,26260,1.0985,2902.98
05/08/2015,16700,26600,1.0985,2906.95
06/08/2015,16720,26680,1.0985,2945.97
10/08/2015,16400,26480,1.0985,2955.31
11/08/2015,16600,26200,1.0985,2913.45
12/08/2015,16900,26060,1.1036,2943.97
13/08/2015,16940,25740,1.1161,2937.63
14/08/2015,17080,25500,1.1152,2966.12
18/08/2015,17340,24700,1.1109,2983.12
19/08/2015,17240,24350,1.1025,3003.35
20/08/2015,17140,24000,1.1025,3027.2
21/08/2015,16320,23040,1.1121,3053.65
24/08/2015,15600,22960,1.1388,3102.6
25/08/2015,15020,23120,1.162,3208.37
26/08/2015,15400,23680,1.1517,3194.24
27/08/2015,16240,24500,1.1315,3238.51
28/08/2015,16300,24440,1.1315,3195.47
31/08/2015,16800,24960,1.1315,3101.1
01/09/2015,16240,24200,1.1186,3079.97
02/09/2015,16400,24980,1.1315,3093.64
03/09/2015,17320,25160,1.1227,3142.34
04/09/2015,18000,24480,1.1227,3119.93
07/09/2015,18300,24560,1.1151,3113.55
08/09/2015,18200,25000,1.1171,3113.55
09/09/2015,18080,24520,1.1203,3138.46
10/09/2015,18360,24460,1.1208,3105.4
11/09/2015,18240,24340,1.128,3080.57
14/09/2015,18200,24460,1.1339,3012.96
15/09/2015,17880,24540,1.1317,3032.59
16/09/2015,17920,25180,1.1269,3025.28
17/09/2015,18160,24880,1.1293,2989.04
18/09/2015,17720,24320,1.1435,2975.13
21/09/2015,17580,24100,1.1303,2984.9
22/09/2015,17720,23300,1.1189,3001.68
23/09/2015,17700,23000,1.1121,3065.74
24/09/2015,17800,23700,1.1186,3099.28
25/09/2015,17900,23140,1.1233,3135.17
28/09/2015,17920,23300,1.1198,3080.44
29/09/2015,17600,23620,1.1245,3096.98
30/09/2015,17900,23720,1.125,3121.94
01/10/2015,17900,23500,1.1178,3086.75
02/10/2015,17720,23740,1.1194,3061.85
05/10/2015,17860,24700,1.1194,3034.9
06/10/2015,18000,25220,1.1189,2971.15
07/10/2015,18060,25960,1.1273,2913.74
08/10/2015,18040,26000,1.1273,2891.91
09/10/2015,18000,26520,1.1276,2887.21
13/10/2015,18400,25200,1.136,2855.74
14/10/2015,17500,25700,1.1379,2910.7
15/10/2015,17380,25340,1.1474,2928.69
16/10/2015,17240,25300,1.1386,2908.87
19/10/2015,17600,25300,1.1348,2879.89
20/10/2015,17420,25420,1.1329,2912.99
21/10/2015,17580,25360,1.1329,2929.19
22/10/2015,17660,25020,1.1339,2966.68
23/10/2015,17720,25180,1.1109,2925.36
26/10/2015,17920,25100,1.1018,2912.08
27/10/2015,17940,24700,1.106,2918.21
28/10/2015,17860,23940,1.106,2950.87
29/10/2015,17780,23680,1.0925,2926.75
30/10/2015,17800,23540,1.0978,2921.32
03/11/2015,17900,23000,1.0978,2897.83
04/11/2015,18000,23000,1.0963,2825.25
05/11/2015,18040,23620,1.0869,2819.63
06/11/2015,17860,23590,1.0887,2853.32
10/11/2015,17680,23560,1.0763,2921.15
11/11/2015,17580,23300,1.0742,2935.86
12/11/2015,17000,23000,1.0766,2935.86
13/11/2015,16500,22500,1.0816,3009.36
16/11/2015,16150,22060,1.0772,3073.23
18/11/2015,15800,21620,1.0643,3069.24
19/11/2015,15760,21380,1.0671,3108.7
20/11/2015,16000,22000,1.0726,3082.04
23/11/2015,16340,22100,1.0662,3047.31
24/11/2015,15480,21720,1.0637,3086.82
25/11/2015,14700,20760,1.0644,3074.35
27/11/2015,14500,21000,1.0606,3099.75
30/11/2015,15180,20760,1.0596,3101.1
01/12/2015,15100,20900,1.0571,3101.1
02/12/2015,14900,20580,1.0626,3142.11
03/12/2015,14380,20000,1.0614,3131.95
04/12/2015,14320,19920,1.0921,3166.67
07/12/2015,13800,18920,1.0875,3179.22
09/12/2015,14400,19060,1.0895,3287.03
10/12/2015,14900,19100,1.1018,3294.02
11/12/2015,15020,19480,1.095,3259.56
14/12/2015,15400,18900,1.0987,3299.36
15/12/2015,15620,20000,1.0995,3356
16/12/2015,15980,21020,1.0937,3328.08
17/12/2015,16000,21860,1.0876,3317.72
18/12/2015,16000,21440,1.0844,3333.37
21/12/2015,15980,21000,1.0869,3337.68
22/12/2015,15760,21000,1.091,3332.7
23/12/2015,16000,21700,1.0951,3307.24
24/12/2015,16120,21800,1.0911,3255.19
28/12/2015,16400,20780,1.0978,3172.03
29/12/2015,16200,20700,1.0973,3180.87
30/12/2015,16200,20980,1.0926,3155.22
04/01/2016,16200,20980,1.0862,3149.47
05/01/2016,16200,20980,1.083,3213.24
06/01/2016,16200,20300,1.0754,3203.86
07/01/2016,15600,19920,1.0777,3250.69
08/01/2016,15500,19900,1.0924,3287.28
12/01/2016,15500,19820,1.0859,3268.37
13/01/2016,15780,19720,1.0844,3246.51
14/01/2016,16180,20480,1.0887,3235.45
15/01/2016,15400,19960,1.0859,3240.71
18/01/2016,14980,19800,1.0915,3293.94
19/01/2016,15100,20100,1.0896,3293.94
20/01/2016,15300,20700,1.091,3297.46
21/01/2016,15580,21400,1.0878,3357.67
22/01/2016,15860,21980,1.0862,3368.49
25/01/2016,15880,21700,1.0798,3281.74
26/01/2016,16000,21480,1.0852,3362.38
27/01/2016,16220,21480,1.0864,3375.8
28/01/2016,16400,22000,1.0906,3366.63
29/01/2016,16700,22600,1.0937,3302.92
01/02/2016,16660,22720,1.0827,3287.31
02/02/2016,16600,22500,1.0901,3326.82
03/02/2016,16760,23000,1.0925,3387.69
04/02/2016,17000,23000,1.1089,3382.2
05/02/2016,17000,23500,1.1199,3315.75
08/02/2016,17100,23200,1.1156,3320.49
09/02/2016,17400,23200,1.1191,3367.02
10/02/2016,17540,23100,1.1287,3391.93
11/02/2016,17500,23100,1.1284,3385.65
12/02/2016,17500,23640,1.1317,3434.89
15/02/2016,17200,23560,1.126,3409.82
16/02/2016,17080,23500,1.1171,3409.82
17/02/2016,17900,23900,1.1149,3406.87
18/02/2016,17880,23560,1.1124,3391.87
19/02/2016,17940,23500,1.1109,3338.03
22/02/2016,17960,23300,1.1119,3356.78
23/02/2016,17720,23500,1.1029,3314.24
24/02/2016,17860,23020,1.1027,3322.54
25/02/2016,17920,23100,1.1016,3341.69
26/02/2016,17780,23760,1.1025,3310.16
29/02/2016,17900,23800,1.0933,3306
01/03/2016,18160,23600,1.0888,3319.8
02/03/2016,18200,23700,1.0878,3268.86
03/03/2016,18400,24600,1.0867,3205.6
04/03/2016,18200,24580,1.095,3203.03
07/03/2016,18100,24840,1.1004,3163.25
08/03/2016,17700,24700,1.1015,3135.28
09/03/2016,17720,25120,1.1002,3155.9
10/03/2016,17640,25200,1.099,3192.49
11/03/2016,17420,25400,1.118,3204.27
14/03/2016,17680,25380,1.1204,3164.12
15/03/2016,17700,24700,1.1103,3175.95
16/03/2016,17900,24040,1.1108,3175.88
17/03/2016,17980,24400,1.1218,3155.9
18/03/2016,19680,24500,1.1317,3087.39
21/03/2016,19340,24650,1.1271,3065.79
22/03/2016,19000,24800,1.1238,3065.79
23/03/2016,19440,24800,1.1224,3050.31
24/03/2016,19370,24250,1.1183,3058.8
28/03/2016,19300,23700,1.109,3058.8
29/03/2016,19120,23760,1.1201,3047.85
12/04/2016,20500,26000,1.141,3057.96
13/04/2016,20500,26440,1.1388,3036.57
14/04/2016,20200,26340,1.1283,3006.35
15/04/2016,19700,26200,1.1267,3000.78
18/04/2016,19340,26000,1.1283,3000.78
19/04/2016,19600,26380,1.131,2999.38
20/04/2016,19940,26660,1.1359,2912.2
21/04/2016,19700,26680,1.1303,2899.92
22/04/2016,19780,26680,1.1291,2928.7
25/04/2016,19380,26420,1.1229,2899.92
26/04/2016,19600,26480,1.1268,2962.08
27/04/2016,19340,26520,1.13,2945.37
28/04/2016,19280,26600,1.133,2943.23
29/04/2016,19240,25500,1.1353,2885.72
02/05/2016,19040,25320,1.1453,2851.14
03/05/2016,18180,25000,1.1529,2833.78
04/05/2016,18000,24820,1.1502,2895.51
05/05/2016,17540,24220,1.1491,2942.16
06/05/2016,17200,24380,1.1405,2952
10/05/2016,17360,25220,1.1385,2969.62
11/05/2016,18100,25400,1.1375,2979.54
12/05/2016,18560,25500,1.1426,2956.82
13/05/2016,18700,25500,1.138,2934.88
16/05/2016,18820,25700,1.131,2983.82
17/05/2016,18680,25360,1.1316,3007.74
18/05/2016,18000,25460,1.1315,3020.89
19/05/2016,17700,25060,1.1225,3031.48
20/05/2016,17800,25230,1.1225,3056.06
23/05/2016,17900,25400,1.123,3047.99
24/05/2016,18000,24820,1.122,3058.25
25/05/2016,17700,24080,1.1144,3059.92
26/05/2016,17540,24200,1.1157,3061.89
27/05/2016,17500,24000,1.1197,3054.6
31/05/2016,17280,23620,1.1144,3069.17
01/06/2016,17820,23620,1.1134,3089.65
02/06/2016,17920,23540,1.1186,3117.83
03/06/2016,17780,23900,1.1155,3110.88
07/06/2016,18100,23460,1.1357,3017.71
08/06/2016,18700,24040,1.1358,2950.95
09/06/2016,18600,24060,1.1401,2905.23
10/06/2016,18340,23700,1.1317,2942.13
13/06/2016,18280,23520,1.1252,2969.83
14/06/2016,18160,23360,1.1293,2990.35
15/06/2016,18060,23300,1.121,3003.28
16/06/2016,18100,23600,1.1266,2989.56
17/06/2016,18100,23720,1.1235,3019.12
20/06/2016,18280,23860,1.1284,3010.91
21/06/2016,18460,24000,1.1316,2972.97
22/06/2016,18780,24120,1.126,2976.29
23/06/2016,18660,24400,1.1333,2944.06
24/06/2016,18640,24000,1.137,2897.53
27/06/2016,18380,23480,1.111,2972.92
28/06/2016,18240,23540,1.1015,3022.78
29/06/2016,18400,23900,1.1076,3005.18
30/06/2016,18500,23800,1.1127,2916.15
01/07/2016,18500,24000,1.1102,2919.01
05/07/2016,18500,23600,1.1152,2914.38
06/07/2016,18600,23800,1.1065,2966.87
07/07/2016,18600,23500,1.1097,3003.2
08/07/2016,18580,23500,1.1063,2986.49
11/07/2016,18740,23520,1.1056,2952.64
12/07/2016,18800,24000,1.1066,2929.81
13/07/2016,18860,24000,1.1065,2911.91
14/07/2016,19080,24100,1.1101,2936.53
15/07/2016,19500,24200,1.1119,2923.07
18/07/2016,19480,24060,1.1037,2923.46
19/07/2016,19500,24000,1.1077,2928.3
21/07/2016,19040,24120,1.1013,2931.08
22/07/2016,19140,24200,1.1028,2928.67
25/07/2016,18900,23820,1.0984,2942.65
26/07/2016,18900,23960,1.0995,2997.25
27/07/2016,19080,24100,1.099,3055.15
28/07/2016,19020,24140,1.106,3073.52
29/07/2016,18500,24300,1.108,3091.78
01/08/2016,18620,24200,1.1178,3081.75
02/08/2016,18680,24200,1.1166,3090.28
03/08/2016,18500,24380,1.1222,3084.81
04/08/2016,18700,24380,1.1151,3110.43
05/08/2016,18600,24500,1.113,3079.83
08/08/2016,18800,24440,1.1082,3052.8
09/08/2016,18900,24960,1.1086,2992.5
10/08/2016,18900,25060,1.1115,2974.31
11/08/2016,19000,25220,1.1188,2954.9
12/08/2016,18820,24980,1.1141,2911.26
16/08/2016,19240,25480,1.1189,2908.67
17/08/2016,19340,25320,1.1282,3017.71
18/08/2016,19500,25180,1.1295,2918.07
19/08/2016,19460,25640,1.135,2884.02
22/08/2016,19220,25800,1.1335,2867.37
23/08/2016,19380,25960,1.1324,2883.89
24/08/2016,19600,26200,1.1307,2909.1
25/08/2016,19700,26200,1.1268,2938.28
26/08/2016,19640,26400,1.1286,2915.67
29/08/2016,19420,26440,1.1195,2882.69
30/08/2016,19500,26560,1.1189,2924.29
31/08/2016,19720,26800,1.115,2933.82
01/09/2016,19740,26900,1.1162,2956.53
02/09/2016,20000,27500,1.1198,2986.36
05/09/2016,20200,27440,1.1156,2957.56
06/09/2016,20360,27320,1.1149,2957.56
07/09/2016,20480,27660,1.1247,2887.64
08/09/2016,20460,27400,1.1244,2840.38
09/09/2016,20080,27280,1.1266,2846.13
12/09/2016,19860,27180,1.123,2899.29
13/09/2016,19480,26680,1.124,2942.29
14/09/2016,19800,26520,1.1217,2976.19
15/09/2016,19680,26820,1.1247,2972.65
16/09/2016,19200,25980,1.1252,2938.5
19/09/2016,19160,25980,1.1158,2956.58
20/09/2016,19080,25260,1.118,2928.18
21/09/2016,19100,25300,1.1155,2911.11
22/09/2016,19500,25600,1.1185,2894.15
23/09/2016,19360,25500,1.1213,2862.52
26/09/2016,19520,25400,1.1226,2917.95
27/09/2016,19060,25100,1.1255,2917.58
28/09/2016,19040,25960,1.1221,2921.99
29/09/2016,18900,25640,1.1219,2914.11
30/09/2016,18620,26100,1.1226,2879.95
03/10/2016,18440,25500,1.1235,2808.08
04/10/2016,18280,25600,1.1213,2937.23
05/10/2016,18620,25500,1.1207,2963.06
06/10/2016,18800,25500,1.1209,2964.93
07/10/2016,18980,25900,1.1147,2924.8
10/10/2016,19180,25700,1.1204,2913.96
11/10/2016,19400,26020,1.1143,2913.96
12/10/2016,19300,26140,1.1065,2919.51
13/10/2016,19140,26140,1.1015,2919.18
14/10/2016,18660,26140,1.1056,2930.78
18/10/2016,19000,26120,1.1006,2915.67
19/10/2016,19080,26400,1.098,2905.93
20/10/2016,19000,26560,1.0979,2914.15
21/10/2016,19000,26680,1.0931,2934.03
24/10/2016,18800,26560,1.0889,2944.25
25/10/2016,18780,26640,1.0873,2929.83
26/10/2016,18780,26560,1.0891,2941.34
27/10/2016,18980,26500,1.091,2965.18
28/10/2016,19180,26500,1.0897,2966.61
31/10/2016,19200,26800,1.0989,2967.66
01/11/2016,19400,27100,1.0973,2998.55
